CASE_STATUS,RECEIVED_DATE,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_STATE,WORKSITE_STATE,WAGE_RATE_OF_PAY_FROM,PREVAILING_WAGE,processing_days
Certified,2021-12-13,2021-12-20,H-1B,Software Developer (Sr. Data & Visualization Analyst),Y,TX,TX,111176.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Architect,Y,MA,FL,140000.0,120765.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE DEVELOPER,Y,CA,TX,44.56,44.56,7
Certified,2021-12-13,2021-12-20,H-1B,Postdoctoral Associate,Y,NY,NY,54540.0,51438.0,7
Certified,2021-12-13,2021-12-20,H-1B,NETWORK AND SYSTEMS ADMINISTRATOR,Y,NJ,OH,109850.0,74402.0,7
Certified,2021-12-13,2021-12-20,H-1B,Test Engineer,Y,CA,CA,161577.0,148845.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,WA,TX,191158.0,127504.0,7
Certified,2021-12-13,2021-12-20,H-1B,Infrastructure Engineer,Y,TX,NY,120000.0,101754.0,7
Certified,2021-12-13,2021-12-20,H-1B,TECHNICAL SOURCER ,Y,CA,CA,98500.0,77251.0,7
Certified,2021-12-13,2021-12-20,H-1B,Network Development Engineer II,Y,WA,WA,144000.0,116230.0,7
Certified,2021-12-13,2021-12-20,H-1B,Lead Pharmacist,Y,GA,GA,110427.0,101733.0,7
Certified,2021-12-13,2021-12-20,H-1B,Product Manager,Y,CA,CA,212000.0,151882.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,WA,WA,150000.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Manager, Software QA",Y,NC,AZ,125000.0,105269.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Software Developers, Applications - KBGFJG175780-1",Y,NJ,AZ,150000.0,86632.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Application Development Manager,Y,TN,TN,104125.0,104125.0,7
Certified,2021-12-13,2021-12-20,H-1B,Statistical Analyst,Y,TN,TN,77584.0,47154.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Consultant ,Y,PA,NY,180000.0,145454.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.39925,Y,CA,IL,132000.0,90397.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Associate,Y,OH,OH,55000.0,52250.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Software Developer, Systems Software",Y,CA,GA,87485.0,87485.0,7
Certified,2021-12-13,2021-12-20,H-1B,.Net Engineer,Y,NY,AZ,105269.0,105269.0,7
Certified,2021-12-13,2021-12-20,H-1B,Director of Engineering ,Y,CA,CA,115.0,100.06,7
Certified,2021-12-13,2021-12-20,H-1B,Scientist I,Y,CA,CA,107349.0,107349.0,7
Certified,2021-12-13,2021-12-20,H-1B,Technical Lead,Y,CT,CT,139318.0,139318.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Software Engineer - IT,Y,TX,TX,117832.0,109138.0,7
Certified,2021-12-13,2021-12-20,H-1B,Associate Software Development Engineer,Y,FL,NY,100000.0,79914.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Senior Scientist, Assay R&D",Y,CA,CA,131600.0,127878.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr. Mechanical Engineer,Y,CA,CA,133000.0,108098.0,7
Certified,2021-12-13,2021-12-20,H-1B,Staff Software Engineer,Y,AR,AR,132531.62,106787.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,MN,IA,97573.0,97573.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr Software Dev Engineer,Y,CA,CA,174223.0,174223.0,7
Certified,2021-12-13,2021-12-20,H-1B,Bioinformatics Scientist,Y,MO,MO,51400.0,46280.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Scientist,Y,CA,CA,153000.0,125486.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Developer,Y,PA,CA,142917.12,131094.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Business Analyst,Y,GA,GA,77646.0,77646.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.45501,Y,CA,CA,160000.0,130894.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr. Technical Architect,Y,CA,NJ,145454.0,145454.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Software Implementation, Project Manager",Y,MA,NJ,105000.0,101754.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Senior Engineer, Systems Engineering",Y,IA,IA,93704.0,93704.0,7
Certified,2021-12-13,2021-12-20,H-1B,Lead Bioinformatics Analyst,Y,TN,TN,85342.0,47674.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,WA,WA,144000.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr. Solution Analyst,Y,MN,MN,93974.0,93974.0,7
Certified,2021-12-13,2021-12-20,H-1B,"VP, Risk",Y,GA,GA,250000.0,186867.0,7
Certified,2021-12-13,2021-12-20,H-1B,Process Engineer,Y,CA,CA,130000.0,124218.0,7
Certified,2021-12-13,2021-12-20,H-1B,Scientist Data Science,Y,NJ,MA,130000.0,121846.0,7
Certified,2021-12-13,2021-12-20,H-1B,Manager JC50,Y,TX,MO,91666.0,91666.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Software Developer, Applications",Y,NJ,TX,94037.0,94037.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,LEAD SOFTWARE ENGINEER,Y,VA,NY,101754.0,101754.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Manager,Y,FL,CA,197000.0,184163.0,7
Certified,2021-12-13,2021-12-20,H-1B,Controls Engineer III,Y,KY,GA,110000.0,99050.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer (IC3),Y,NY,NY,144500.0,101754.0,7
Certified,2021-12-13,2021-12-20,H-1B,SENIOR MANAGER-IT	,Y,CA,CA,170000.0,151882.0,7
Certified,2021-12-13,2021-12-20,H-1B,Staff Software Engineer,Y,WA,WA,195000.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Test Engineer,Y,WA,WA,78562.0,78562.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer ,Y,CA,WA,175000.0,162510.0,7
Certified,2021-12-13,2021-12-20,H-1B,Localization Quality Engineer,Y,CA,CA,100000.0,99445.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Associate Principal, Trust and Safety 1615.69732",Y,CA,WA,157000.0,114899.0,7
Certified,2021-12-13,2021-12-20,H-1B,Systems Design Engineer,Y,CA,NJ,138659.0,113464.0,7
Certified,2021-12-13,2021-12-20,H-1B,Solution Architect,Y,CA,TX,140000.0,127275.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr Software Dev Engineer,Y,CA,CA,174223.0,174223.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Dev Engineer I,Y,WA,WA,114400.0,97760.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Data Engineer ,Y,MA,MA,117000.0,107598.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Manager, Research Engineering",Y,MA,NY,160000.0,130000.0,7
Certified,2021-12-13,2021-12-20,H-1B,Business Intelligence Analyst,Y,IL,TX,60000.0,58157.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Business Analyst,Y,GA,GA,77646.0,77646.0,7
Certified,2021-12-13,2021-12-20,H-1B,Solutions Architect,Y,MO,MI,158000.0,96450.0,7
Certified,2021-12-13,2021-12-20,H-1B,Quality Assurance Engineer II,Y,WA,WA,119350.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Engineer,Y,CA,WA,111301.0,111301.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE DEVELOPER,Y,NJ,NC,86000.0,85842.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Modeler,Y,OH,IA,95000.0,84718.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,CA,CA,170000.0,144726.0,7
Certified,2021-12-13,2021-12-20,H-1B,STRATEGIC OPERATIONS MANAGER,Y,CA,IL,89500.0,78021.0,7
Certified,2021-12-13,2021-12-20,H-1B,Head of Strategic Engagements,Y,CA,CA,230000.0,207085.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE ENGINEER,Y,NJ,MI,80246.0,80246.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Analytics Manager ,Y,IL,CA,215000.0,143562.0,7
Certified,2021-12-13,2021-12-20,H-1B,Validation Engineer,Y,MI,MI,75000.0,68515.0,7
Certified,2021-12-13,2021-12-20,H-1B,"SOFTWARE ENGINEER, BACKEND",Y,CA,WA,173400.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,CA,CA,174382.66,144726.0,7
Certified,2021-12-13,2021-12-20,H-1B,Principal Business Systems Analyst,Y,MA,MA,135500.0,119933.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE PROGRAMMER II,Y,NY,DE,88958.0,82618.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,PA,NC,85842.0,85842.0,7
Certified,2021-12-13,2021-12-20,H-1B,SYSTEMS ENGINEER,Y,NJ,GA,100000.0,87485.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Data Warehouse Engineer,Y,AZ,NH,109762.0,109762.0,7
Certified,2021-12-13,2021-12-20,H-1B,Full Stack Developer,Y,VA,TX,87000.0,72384.0,7
Certified,2021-12-13,2021-12-20,H-1B,Project Engineer- KBGFJG103973-3,Y,IL,MI,103000.0,98259.0,7
Certified,2021-12-13,2021-12-20,H-1B,QUALITY ASSURANCE AUTOMATION ENGINEER,Y,TX,TX,74027.0,69888.0,7
Certified,2021-12-13,2021-12-20,H-1B,Solution Analyst ,Y,PA,FL,80000.0,75338.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Engineer 3, Network Engineering - Security",Y,PA,NJ,92622.0,92622.0,7
Certified,2021-12-13,2021-12-20,H-1B,Managing Consultant,Y,TX,TX,138174.0,138174.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data and Applied Scientist,Y,WA,VA,155000.0,123074.0,7
Certified,2021-12-13,2021-12-20,H-1B,Developer,Y,MD,NY,76294.0,76294.0,7
Certified,2021-12-13,2021-12-20,H-1B,Site Reliability Engineer,Y,FL,FL,105000.0,102253.0,7
Certified,2021-12-13,2021-12-20,H-1B,Enterprise Engineer,Y,CA,CO,145000.0,131685.0,7
Certified,2021-12-13,2021-12-20,H-1B,BUSINESS INTELLIGENCE ENGINEER II,Y,VA,TX,120000.0,70346.0,7
Certified,2021-12-13,2021-12-20,H-1B,Process Staff Engineer,Y,DE,FL,99403.0,99403.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Research, Science and Program Director",Y,DC,DC,78333.0,78333.0,7
Certified,2021-12-13,2021-12-20,H-1B,ASSOCIATE,Y,NY,MD,75000.0,72379.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,FL,MN,93000.0,92290.0,7
Certified,2021-12-13,2021-12-20,H-1B,Project Delivery Specialist,Y,PA,WI,115000.0,67766.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Associate,Y,IL,IL,68000.0,50170.0,7
Certified,2021-12-13,2021-12-20,H-1B,Quality Engineer III,Y,AR,AR,90640.0,61131.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Engineer III,Y,AR,TX,94037.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,SALES PROFESSIONAL,Y,FL,TX,94827.0,74344.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior QA Engineer,Y,NY,NY,141000.0,118893.0,7
Certified,2021-12-13,2021-12-20,H-1B,Assistant Professor (Tenure Track),Y,FL,FL,73440.0,60960.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Associate Planning Engineer, Interconnection Studies",Y,NY,NY,72571.0,72571.0,7
Certified,2021-12-13,2021-12-20,H-1B,Engineering Manager - 1615.67808,Y,CA,NY,231000.0,165610.0,7
Certified,2021-12-13,2021-12-20,H-1B,Information Security Analyst,Y,IL,IL,150000.0,127691.0,7
Certified,2021-12-13,2021-12-20,H-1B,SYSTEMS ANALYST,Y,NJ,PA,88500.0,88483.0,7
Certified,2021-12-13,2021-12-20,H-1B,Client Manager ,Y,NJ,NY,150000.0,120188.0,7
Certified,2021-12-13,2021-12-20,H-1B,System Integration Engineer R&D Systems,Y,CA,CA,140000.0,125757.0,7
Certified,2021-12-13,2021-12-20,H-1B,JAVA DEVELOPER II,Y,TX,TX,95000.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Development Engineer I,Y,WA,WA,97760.0,97760.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr. Engineer – Software Engineer,Y,NC,NC,130000.0,104770.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Software Developers, Applications - KBGFJG116532-4",Y,NJ,GA,160361.03,87485.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Consultant (Oracle Techno Functional),Y,GA,GA,43.11,42.06,7
Certified,2021-12-13,2021-12-20,H-1B,Lead Consultant - US ,Y,TX,CA,133973.0,133973.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Business Analyst,Y,NY,NY,114483.0,114483.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Business Systems Analyst,Y,NC,NC,118200.0,102086.0,7
Certified,2021-12-13,2021-12-20,H-1B,Application Development Manager,Y,IL,DE,119122.0,119122.0,7
Certified,2021-12-13,2021-12-20,H-1B,Manager JC50,Y,TX,GA,94203.0,94203.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer  - 1615.43860,Y,CA,CA,156000.0,130894.0,7
Certified,2021-12-13,2021-12-20,H-1B,SENIOR SOFTWARE ENGINEER,Y,CA,CA,216000.0,167710.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,Senior Designer,Y,NY,NY,60.0,41.03,7
Certified,2021-12-13,2021-12-20,H-1B,Business Development Manager,Y,NJ,NJ,104437.0,104437.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Development Engineer III,Y,WA,WA,160000.0,140920.0,7
Certified,2021-12-13,2021-12-20,H-1B,Full Stack Java Developer,Y,MI,TX,144000.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Project Manager,Y,CA,CA,112300.0,81390.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,NC,NC,95000.0,94806.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,VA,FL,105000.0,75338.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,TX,CA,167710.0,167710.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Engineer,Y,AR,TX,135000.0,111176.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,WA,WA,152365.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,QUALITY ASSURANCE ENGINEER III,Y,VA,CA,157960.0,157477.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sales Engineers - II,Y,CA,CA,152909.0,128814.0,7
Certified,2021-12-13,2021-12-20,H-1B,Analyst,Y,MA,MA,61173.0,59238.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Center Controls Engineer 1615.68672,Y,CA,TX,129000.0,89586.0,7
Certified,2021-12-13,2021-12-20,H-1B,Silicon Engineer,Y,WA,NC,145561.0,117250.0,7
Certified,2021-12-13,2021-12-20,H-1B,Consultant - US,Y,TX,TX,76856.0,76856.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Project Manager,Y,IL,IL,115000.0,114899.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Fellow,Y,MA,MA,73259.0,45240.0,7
Certified,2021-12-13,2021-12-20,H-1B,Functional Consultant,Y,MD,TX,165000.0,85654.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 3,Y,CA,CA,137479.0,136833.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.29640.18,Y,CA,WA,142000.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE ENGINEERING MANAGER ,Y,CA,CA,245000.0,212472.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Data Scientist, Product Analytics",Y,CA,VA,190000.0,141357.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Specialist - Software Engineering,Y,NJ,TX,94037.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer Senior,Y,NY,NC,113000.0,88629.0,7
Certified,2021-12-13,2021-12-20,H-1B,Engineer Services Software,Y,TX,TX,94400.0,76856.0,7
Certified,2021-12-13,2021-12-20,H-1B,Data Analytics Specialist ,Y,MA,MA,79955.0,79955.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,Architect,Y,NY,NY,124000.0,118747.0,7
Certified,2021-12-13,2021-12-20,H-1B,Manager JC50,Y,TX,MN,102003.0,102003.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,TX,GA,87485.0,87485.0,7
Certified,2021-12-13,2021-12-20,H-1B,Childhood Education (Kindergarten) Teacher ,Y,NY,NY,61070.0,61070.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.10578,Y,CA,CA,217000.0,157477.0,7
Certified,2021-12-13,2021-12-20,H-1B,Instock Manager III,Y,WA,WA,160000.0,78146.0,7
Certified,2021-12-13,2021-12-20,H-1B,Manager JC50,Y,TX,DC,116667.0,116667.0,7
Certified,2021-12-13,2021-12-20,H-1B,Project Manager,Y,CA,CA,142438.0,142438.0,7
Certified,2021-12-13,2021-12-20,H-1B,IS Technical Specialist,Y,OH,OH,117208.0,117208.0,7
Certified,2021-12-13,2021-12-20,H-1B,APPLICATION DEVELOPER,Y,NJ,TX,75000.0,74173.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Scientist,Y,MA,MA,90000.0,45344.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Software Engineer,Y,CA,CA,150000.0,121763.0,7
Certified,2021-12-13,2021-12-20,H-1B,Salesforce Developer,Y,NC,NC,84468.0,66934.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Expert, Anti-Money Laundering & Sanction",Y,CA,CA,156000.0,120848.0,7
Certified,2021-12-13,2021-12-20,H-1B,Specialist Master,Y,PA,PA,114130.0,97906.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,"Director, Film & TV Development and Production",Y,TN,CA,75000.0,47882.0,7
Certified,2021-12-13,2021-12-20,H-1B,System Architect - III,Y,MI,MI,83554.0,83554.0,7
Certified,2021-12-13,2021-12-20,H-1B,Quality Engineer III,Y,AR,CA,140729.68,116043.0,7
Certified,2021-12-13,2021-12-20,H-1B,Product Designer 3,Y,NY,CA,146107.0,144248.0,7
Certified,2021-12-13,2021-12-20,H-1B,JAVA DEVELOPER,Y,OH,KY,76300.0,65083.0,7
Certified,2021-12-13,2021-12-20,H-1B,Material and Process Development Manager,Y,MI,MI,151851.0,146182.0,7
Certified,2021-12-13,2021-12-20,H-1B,Business Data Analyst,Y,FL,FL,80000.0,61547.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Senior Analyst, Market Intelligence",Y,CA,VA,95000.0,63045.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Senior Wind Turbine Generator Engineer, Parts &Refurbishment",Y,IL,TX,117000.0,108347.0,7
Certified,2021-12-13,2021-12-20,H-1B,Technology Lead - US ,Y,TX,TX,76856.0,76856.0,7
Certified,2021-12-13,2021-12-20,H-1B,Business Process Analysis Manager,Y,CA,CA,107300.0,90334.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Product Manager,Y,PA,NC,125000.0,113339.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Associate III,Y,CA,CA,152672.0,152672.0,7
Certified,2021-12-13,2021-12-20,H-1B,"ASSOCIATE DIRECTOR, IT SOFTWARE ENGINEER",Y,TN,NJ,145000.0,123614.0,7
Certified,2021-12-13,2021-12-20,H-1B,Field Engineer,Y,FL,FL,78570.0,70720.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer - 1615.51275,Y,CA,WA,171000.0,140920.0,7
Certified,2021-12-13,2021-12-20,H-1B,Lead Engineer,Y,NJ,OH,79498.0,79498.0,7
Certified,2021-12-13,2021-12-20,H-1B,Principal Engineer,Y,CA,CA,174845.0,174845.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Senior Principal Engineer,Y,TX,NC,173880.0,125382.0,7
Certified,2021-12-13,2021-12-20,H-1B,Business Intelligence Developer Analyst I,Y,PA,WA,90505.92,88275.0,7
Certified,2021-12-13,2021-12-20,H-1B,Big Data Developer,Y,TX,AZ,86632.0,86632.0,7
Certified,2021-12-13,2021-12-20,H-1B,Lead Engineer,Y,MN,MN,125798.0,125798.0,7
Certified,2021-12-13,2021-12-20,H-1B,Mechanical Engineer,Y,CA,CA,125000.0,124197.0,7
Certified,2021-12-13,2021-12-20,H-1B,Research Scientist,Y,CA,CA,196020.0,163342.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.50548,Y,CA,NY,172000.0,123614.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Development Engineer I,Y,WA,WA,97760.0,97760.0,7
Certified,2021-12-13,2021-12-20,H-1B,Systems Analyst Advisor,Y,IN,NC,93540.0,93540.0,7
Certified,2021-12-13,2021-12-20,H-1B,Associate Specialist - Quality Control,Y,NY,GA,120000.0,75670.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Software Engineer,Y,CA,WA,210000.0,162510.0,7
Certified,2021-12-13,2021-12-20,H-1B,Principal Software Engineer,Y,CA,CA,230000.0,167710.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Staff UX Designer,Y,CA,TX,181000.0,128315.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Sr. Associate, Fraud Analytics",Y,IL,IL,135000.0,114899.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.44076,Y,CA,CA,155000.0,130894.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr Machine Learning Engineer,Y,MA,MN,150000.0,125798.0,7
Certified,2021-12-13,2021-12-20,H-1B,DEVELOPER,Y,MD,TX,89565.0,89565.0,7
Certified,2021-12-13,2021-12-20,H-1B,APPLICATION TECHNOLOGY RESEARCHER,Y,MO,MO,70700.0,65645.0,7
Certified,2021-12-13,2021-12-20,H-1B,Marketing Analyst - 1615.69079,Y,CA,CA,172000.0,98134.0,7
Certified,2021-12-13,2021-12-20,H-1B,SOFTWARE DEVELOPER,Y,NJ,NC,94250.0,85842.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,VA,TX,94100.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,CHEMIST II,Y,NJ,NJ,38.23,38.23,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer 1615.45020,Y,CA,CA,162000.0,130894.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,WA,TX,94100.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,ASSOCIATE,Y,NY,GA,148000.0,75670.0,7
Certified,2021-12-13,2021-12-20,H-1B,IT Architecture Expert,Y,PA,CA,136227.12,125362.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer ,Y,LA,TX,94037.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Product Manager III,Y,WA,WA,104374.0,104374.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,Staff Software Engineer ,Y,CA,CA,218400.0,167710.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr Software Development Engineer (20637.207),Y,CA,CA,184080.0,184080.0,7
Certified,2021-12-13,2021-12-20,H-1B,Group Project Manager - US ,Y,TX,NY,118893.0,118893.0,7
Certified,2021-12-13,2021-12-20,H-1B,Instructional Technology Consultant,Y,IN,IN,51765.0,40851.0,7
Certified,2021-12-13,2021-12-20,H-1B, Technical Specialist (Java),Y,PA,NJ,53.45,52.16,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer (1615.69799),Y,CA,CA,134000.0,130894.0,7
Certified,2021-12-13,2021-12-20,H-1B,SYSTEMS ENGINEER,Y,NJ,VA,102200.0,102107.0,7
Certified,2021-12-13,2021-12-20,H-1B,	Software Developer,Y,NC,NC,90000.0,85842.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Consultant,Y,VA,VA,85842.0,84552.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Vice President, Digital Content and MarTech Platform",Y,MD,MD,208000.0,203424.0,7
Certified,2021-12-13,2021-12-20,E-3 Australian,LECTURER,N,NJ,NJ,27.0,25.77,7
Certified,2021-12-13,2021-12-20,H-1B,JAVA DEVELOPER,Y,NJ,CA,46.59,46.59,7
Certified,2021-12-13,2021-12-20,H-1B,"Manager II, Advanced Analytics",Y,AR,CA,163633.6,142438.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Development Engineer II (Cloud service),Y,WA,WA,150000.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Business Information Analyst II,Y,IN,MD,59613.0,59613.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Engineer,Y,CA,NY,118000.0,101754.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Assistant Vice President, Market Risk Framework",Y,NY,NY,183747.0,180274.0,7
Certified,2021-12-13,2021-12-20,H-1B,Computer and Information Systems Managers - KBGFJG174221-1,Y,NJ,TX,173000.0,159994.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,NJ,NJ,123614.0,123614.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Associate, Software Engineer",Y,IL,TX,125000.0,109595.0,7
Certified,2021-12-13,2021-12-20,H-1B,PROGRAMMER ANALYST/.NET DEVELOPER,Y,MD,MD,125500.0,125445.0,7
Certified,2021-12-13,2021-12-20,H-1B,CYBER SECURITY ENGINEER,Y,TX,MI,81806.0,81806.0,7
Certified,2021-12-13,2021-12-20,H-1B, Software Engineer,Y,CA,TX,150000.0,127504.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Systems Integration Engineer,Y,CA,CA,172000.0,157269.0,7
Certified,2021-12-13,2021-12-20,H-1B,Technical Architect,Y,VA,FL,170000.0,92602.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Software Engineer (20521.47.4),Y,CA,TX,113000.0,111176.0,7
Certified,2021-12-13,2021-12-20,H-1B,Sr Application Analyst,Y,WI,GA,122616.0,122616.0,7
Certified,2021-12-13,2021-12-20,H-1B,Technical Specialist,Y,NJ,TX,103000.0,94037.0,7
Certified,2021-12-13,2021-12-20,H-1B,Embedded Software Engineer,Y,MI,MI,81000.0,80163.0,7
Certified,2021-12-13,2021-12-20,H-1B,Director Systems Engineering I,Y,WI,NE,108100.0,96678.0,7
Certified,2021-12-13,2021-12-20,H-1B,Staff Software Engineer,Y,CA,CA,260000.0,125486.0,7
Certified,2021-12-13,2021-12-20,H-1B,Customer Success Integration Engineer,Y,CA,TX,124000.0,111176.0,7
Certified,2021-12-13,2021-12-20,H-1B,Quality Assurance Engineer II,Y,WA,WA,119350.0,119350.0,7
Certified,2021-12-13,2021-12-20,H-1B,Software Developer,Y,NJ,NY,123614.0,123614.0,7
Certified,2021-12-13,2021-12-20,H-1B,Product Design Engineer ,Y,CA,CA,140000.0,125757.0,7
Certified,2021-12-13,2021-12-20,H-1B,"Staff Engineer, Software",Y,NJ,CA,145000.0,139360.0,7
Certified,2021-12-13,2021-12-20,H-1B,Senior Business Intelligence Developer,Y,FL,FL,98293.65,81890.0,7
